Id,Price
330,536430.362994518
331,595887.7829299279
332,400014.1208573956
333,515869.08657342533
334,860552.9867605849
335,512506.34824050206
336,1097469.0826727068
337,334486.3366605758
338,866574.891314877
339,465645.8911493807
340,1078703.8537573656
341,445358.70807832316
342,208104.58516052598
343,223140.62302290928
344,886888.7539740514
345,265372.00291989016
346,474080.95434629533
347,337853.7708970866
348,325704.1729316809
349,582712.0301065197
350,1231907.5348299523
351,354514.47289461154
352,335905.49249023607
353,430196.46596141055
354,419364.65383956616
355,0.0
356,850572.9456322952
357,268340.0621852598
358,243063.97544498142
359,1268950.0101774144
360,0.0
361,83557.35073993244
362,211035.42832116532
363,358290.77070259256
364,438728.413955109
365,190456.2582346322
366,151765.4138806839
367,304880.8220100565
368,918573.4819367965
369,479243.3857803634
370,406793.29743503383
371,555560.4265033775
372,188367.4520559382
373,801045.510289427
374,438461.1769884776
375,413359.8287221813
376,656611.3496917161
377,958575.0080453409
378,555983.2293202349
379,331691.78796093
380,612339.4665294879
381,470936.1439101832
382,1003527.2015196953
383,577034.2099561671
384,549368.3833992125
385,1071346.860611929
386,374572.63390239043
387,633887.1210121013
388,466281.67367139505
389,609066.0059134582
390,584340.5188791562
391,483260.5103704952
392,493251.6074976042
393,443654.4095320865
394,273047.88109737524
395,586662.7310518395
396,694346.3233818914
397,387630.4882316671
398,242341.9822280089
399,574560.6302868539
400,570944.3126650817
401,977304.6005990019
402,1039260.1613954481
403,335383.6506772944
404,633466.4896182779
405,670263.2515462324
406,451401.4126095905
407,746066.1154746229
408,350883.66707826423
409,1178363.4350580506
410,590332.25009771
411,594651.4422712084
412,438478.6243211602
413,519763.75080640696
414,657563.1471830725
415,469731.8990847849
416,1138436.9409504635
417,466405.83318379143
418,247636.84535941284
419,454770.09482764953
420,236862.32003502944
421,10423.323125402443
422,678491.3678823723
423,525296.3011521114
424,841563.4793720061
425,1094088.4598100386
426,539542.8935780461
427,595406.3670830459
428,930661.4875511129
429,626211.8928552822
430,393827.03388736094
431,183533.07654272707
432,617730.0214656383
433,873488.0682519882
434,321360.85691313865
435,424826.21886532323
436,299303.3194035673
437,1646940.503329845
438,257199.00415628066
439,828457.7478758481
440,45187.83088297938
441,544316.9962583231
442,90096.78396969021
443,1201220.815057138
444,326967.1548460523
445,669339.2582202493
446,222368.61048349622
447,690711.0891139766
448,462000.25841956143
449,448215.84062098106
450,235838.42677291005
451,356949.2575940078
452,111532.45623245818
453,430570.31172265223
454,295076.6872711022
455,484573.3960993991
456,258882.76943254797
457,674154.6995806554
458,619171.2279379304
459,682186.9456798562
460,509994.92199516774
461,437270.27897131664
462,397946.4331848442
463,927849.1404909303
464,566777.735615625
465,754935.0729152253
466,485011.2685067385
467,121270.21644786187
468,663503.2881101853
469,1198503.7979538797
470,362951.3404656701
471,353840.52584073
472,380733.4282835494
473,403617.45988006244
474,70144.18404443853
475,909229.4053201976
476,358382.3902176371
477,250863.59914682532
478,437302.36210561806
479,595102.939431638
480,185422.97520320467
481,298729.64042942086
482,245620.6227593511
483,409940.82045249856
484,271660.8400298804
485,734537.8469352138
486,271042.562825808
487,147854.35664953862
488,593999.8108720484
489,662064.4334196042
490,579162.8354764662
491,620266.9281406298
492,304288.6039007579
493,169786.15328902839
494,328602.58316937817
495,519386.1472462215
496,546205.9548096026
497,494261.2350502038
498,885192.9712669028
499,1758748.9277272113
500,833583.5842212627
501,879677.6655227887
502,0.0
503,703388.3067956438
504,324391.10393441876
505,516904.1558208514
506,344199.8604243795
507,272994.19513251993
508,910792.4393800534
509,133543.97950323217
510,809562.5158787279
511,815424.4070314394
512,620789.2001582871
513,612815.4815243683
514,757151.0960725985
515,629420.3075002687
516,781871.9361494821
517,884235.1639109502
518,200031.07251925516
519,494277.72447681846
520,297059.7688724088
521,237787.52992052783
522,490364.1862224966
523,2019103.5145212328
524,495085.9501900158
525,601104.0049383561
526,454113.56619356445
527,633190.7752075365
528,466421.6957423971
529,416720.6126040055
530,589638.8329304561
531,1302529.5652642702
532,712132.548845179
533,379167.066276682
534,432658.1979982796
535,733242.0808438625
536,790408.9513770775
537,477750.0122794953
538,1139772.5187254813
539,316110.13952393783
540,99481.92432023853
541,247875.27701558417
542,349478.6454791608
543,202757.3301562876
544,446721.9046954242
545,306639.2560766301
546,235252.5433758917
547,761923.061981682
548,435193.9558371448
549,203350.78934328526
550,583811.5096749264
551,1443151.588829486
552,361687.4140129584
553,604375.3713549268
554,142553.98229295266
555,350760.5932269994
556,144514.73335868597
557,189754.16200199298
558,31021.179536833835
559,521766.6052574151
560,719188.9870911154
561,896363.3009078212
562,454860.08552314295
563,617737.7084596284
564,847852.6969959224
565,714129.7961587836
566,379398.0746505471
567,693815.0335170656
568,769705.1025713062
569,213878.64433296263
570,756438.7962414122
571,475621.23197365424
572,1222498.0596195923
573,597282.3535498126
574,553143.3282351695
575,490535.7934749176
576,183772.95442028635
577,322227.73202898225
578,453706.6290602735
579,469691.4243184497
580,671864.7760786011
581,573637.5847621682
582,797715.0774204619
583,425719.1339751716
584,308040.4837697679
585,867102.3377836772
586,682421.9630944534
587,619601.6536803825
588,1579011.1593503589
589,675180.4450436952
590,770541.987810642
591,1384378.2502169993
592,355052.7842232792
593,389770.7968085912
594,667608.2332702754
595,498252.66825807
596,433029.1191604185
597,355600.508343817
598,467509.97153002775
599,179393.77756747522
600,714264.195298845
601,335609.17487378116
602,270960.8704664998
603,776726.4625019034
604,402306.6507486269
605,449976.9459501324
606,354120.9462675086
607,440907.8121503867
608,393599.74168413924
609,579338.777445929
610,514895.1342791283
611,351591.80007641605
612,816488.1643501129
613,594651.9323550332
614,537523.9043958664
615,283532.00029283925
616,523925.30139375484
617,858330.7101698059
618,596731.8663045216
619,1033575.8091734233
620,635038.998219225
621,566902.5901532602
622,684242.4246122565
623,379725.20211538044
624,227097.64400377026
625,511238.7602060936
626,952953.4238697647
627,356348.253880895
628,370836.42679659405
629,165151.08904814709
630,746149.3646456834
631,500048.3019822928
632,567372.6522306568
633,432902.2318265276
634,661281.1932166237
635,358875.4994326035
636,1166274.4283847131
637,299309.29316980497
638,512815.03414787876
639,340029.1106465013
640,542967.0416879937
641,619621.1992802472
642,424475.020674374
643,188000.36477111082
644,398856.0193565901
645,369803.88096462237
646,338933.74453340936
647,993928.9913193322
648,492115.6139392077
649,463585.20879456284
650,558639.7337639469
651,360604.64840970794
652,431527.4819259477
653,251464.43015473016
654,571139.880580357
655,584294.8993991449
656,620327.3639168009
657,560032.0931489003
658,571587.3454832477
659,138752.18937609432
660,255844.24189955753
661,376089.93121195957
662,404435.08780368476
663,375816.5840375717
664,608222.4142427582
665,696736.6482927055
666,647547.3211126516
667,1309512.3907181614
668,476484.12707847
669,153560.11867511913
670,2722923.560233498
671,839059.6200956048
672,539118.8903578554
673,365235.15620198345
674,239137.13072837668
675,876371.0446222359
676,708973.2995798946
677,615573.0647024156
678,495865.9610574756
679,373096.35933846165
680,707215.159375068
681,745590.8806686108
682,319090.21199840517
683,734942.3284205996
684,206970.37681088707
685,779689.6980280934
686,890178.946507363
687,776284.0056895243
688,664847.2151900469
689,800904.3473112853
690,1019746.29331413
691,710061.3081656195
692,509528.59799805307
693,397025.26432711084
694,509813.4350405179
695,1091166.6787810843
696,364496.5845247896
697,595942.5528723102
698,436720.23210245714
699,935548.0341558304
700,891966.9725577991
701,811725.4206346575
702,507549.3993961041
703,948257.3344959462
704,357975.1142232959
705,437578.1406097302
706,705521.6235642533
707,743162.9756530579
708,622462.4179631443
709,575816.6018307189
710,332994.82162050554
711,484025.76208222227
712,742615.2424926417
713,286710.7429750693
714,315917.3416665506
715,257636.1416879762
716,559188.7829271852
717,479123.3246777888
718,518681.21226844034
719,172339.61188689625
720,487487.5098595144
721,217057.50561961078
722,1027529.6602949261
723,119927.52780485613
724,641488.1950562465
725,242706.74179430667
726,459622.75437765114
727,310749.6124737027
728,541327.639653725
729,609318.5864703659
730,302669.5859503281
731,407253.26991288963
732,826578.0750461008
733,1026712.1828126233
734,377025.62832888204
735,448065.1128657819
736,472594.74878236547
737,644684.8788177546
738,410168.91029970115
739,157865.83734295104
740,235588.21222481068
741,551034.0118022044
742,773792.0255095089
743,654305.9599643925
744,338935.768591859
745,1270074.1166617125
746,777197.9560750499
747,162182.51183817245
748,468907.0872681493
749,463520.43438678863
750,522676.1536393004
751,514739.4132318325
752,450656.1633353606
753,519893.069828421
754,908846.5786670092
755,620733.3285764228
756,1476376.634674527
757,1122448.6028970033
758,437290.41147248226
759,726739.8676118056
760,713873.4463890245
761,561721.4414820777
762,269641.2177102174
763,580014.3711705543
764,392461.5701731278
765,572889.4990781917
766,935200.2724628053
767,873153.5920040687
768,25269.227743910975
769,406719.5948640529
770,156452.73169775034
771,350556.48195158737
772,358834.7389244352
773,369560.4349767391
774,20436.926303561137
775,650218.6625049446
776,851907.3833477015
777,302907.55668426247
778,430054.43603442196
779,467028.3526818857
780,519095.27247998974
781,337041.27902439144
782,468346.62857072765
783,320771.2833264668
784,354718.1676866051
785,268367.9117390867
786,220110.97675562516
787,598620.969513253
788,504527.71481487347
789,752110.8463919685
790,563068.9309656973
791,356613.2189508866
792,1138229.5210249778
793,933196.488659353
794,264033.96244707756
795,663624.4529094289
796,425294.7836574811
797,751353.7771625592
798,621052.4164975178
799,231967.65886970138
800,630006.9920837741
801,920508.787183662
802,750950.4324017786
803,1297789.7071738727
804,841794.8723190709
805,319085.20230259077
806,750489.0277825078
807,0.0
808,414348.04443576495
809,385401.0534910541
810,651158.5078109169
811,585448.781779404
812,296464.40069123544
813,152105.67496972135
814,1178042.1307285777
815,822339.4650840703
816,217512.88716952765
817,480197.3673990207
818,384391.5489320562
819,765887.816916229
820,175056.55458514573
821,306699.2729774631
822,363952.0297362122
823,301866.9108526667
824,200345.93940502696
825,418240.1931524852
826,664455.0171118004
827,2664330.8315959163
828,581941.3660894497
829,479421.929931951
830,180346.55150853115
831,850725.8618330591
832,975254.01473727
833,465447.20843952027
834,392795.62382728304
835,80373.79631367291
836,198752.0735926733
837,846604.0552535388
838,1079597.3891122397
839,291906.3013264965
840,460513.54161423934
841,1269124.512186243
842,706337.8669297413
843,354496.12270978966
844,706239.097142754
845,968530.7345513066
846,549259.5896104922
847,61183.5737852896
848,419781.30990266934
849,502471.18636744964
850,792032.9037580505
851,471398.94255437143
852,322524.1290930786
853,1098777.9116350014
854,582185.6019843438
855,427273.83781527483
856,353357.77121291263
857,462487.4676825701
858,327865.1867773966
859,387335.66119284974
860,919765.6420149985
861,272796.545392947
862,764635.0549088229
863,446996.85809016007
864,229553.57508244185
865,450922.4062133329
866,762988.7226972021
867,600324.7609038576
868,510477.9512007282
869,482789.4265515993
870,248586.56102821196
871,441929.401891035
872,363365.95050953806
873,187591.60662124952
874,369852.532932868
875,420341.8983362021
876,416066.19972217834
877,587301.7609244053
878,1113486.311343079
879,228255.81836330134
880,271717.51645795204
881,433404.7068357696
882,993510.4635870587
883,320648.5782135943
884,201807.92422775435
885,77190.31397087628
886,148738.05427032732
887,141676.14811001543
888,510537.98462845
889,598178.6888597662
890,715994.382772626
891,799696.5199611769
892,608333.2263754533
893,387865.36678889033
894,820154.2752492379
895,524618.9041523861
896,526074.0783407745
897,523597.28128765937
898,737262.496586484
899,492805.95600247325
900,843718.9788559562
901,149449.58922505996
902,1454764.4420103766
903,359547.1140763031
904,811934.9455055551
905,108642.95780431578
906,501290.22434598353
907,183927.29987873597
908,485275.44610901846
909,652928.7213414784
910,179890.39763666317
911,382196.9026308553
912,38452.72242180508
913,569306.0770907047
914,210013.76929942064
915,367602.2336063196
916,430337.95629807864
917,793938.668889444
918,203093.70304917835
919,663956.2569030001
920,251317.78039826045
921,377126.1792253283
922,395728.41081742477
923,919894.5831432058
924,414710.66599377466
925,475171.3489518693
926,494123.8958959303
927,813295.9299125382
928,399957.8043035456
929,357427.3952358146
930,0.0
931,1494979.6836978577
932,856163.5657569822
933,928319.3937361666
934,301680.41170408716
935,340315.44918857125
936,1268722.9762213298
937,422299.8183586526
938,261018.5101587149
939,238092.8714137273
940,456988.4033158206
941,63484.70958445594
942,582065.2477144729
943,859600.3102824122
944,590705.2883245214
945,577267.4638227309
946,461566.175327506
947,1331786.6269960538
948,617365.1974794731
949,952665.0660803309
950,116863.48258469335
951,280185.7219352997
952,163911.61186339823
953,418514.98431733594
954,315113.3019584883
955,255820.36943827954
956,854739.9789468445
957,525610.4342646586
958,531992.6228944168
959,998311.8445989408
960,156901.03960627381
961,680395.3590980566
962,681336.3860448049
963,631473.7077025066
964,867945.8522785425
965,893532.1218585427
966,760416.4418983202
967,650513.0671282965
968,599063.9869654279
969,344762.89420036203
970,874553.2472798023
971,116193.28481162456
972,920272.6066518347
973,207011.70491242496
974,447990.00966182153
975,278002.6526700239
976,452083.67686903465
977,569369.4100398277
978,564218.0831762791
979,298299.50049644685
980,606965.3712088885
981,179886.45336939895
982,286252.20111020893
983,126368.78787113959
984,755127.9215385192
985,260043.05238651088
986,501820.4277608734
987,944147.798942241
988,995586.6705129622
989,14821.91174144228
990,178391.28544400854
991,296940.4350428373
992,203702.9674088041
993,901008.4233582044
994,595941.7392979916
995,816913.4608942671
996,884237.4003901639
997,88221.33317006868
998,360189.93495321984
999,387803.9753173798
1000,339069.95130103035
1001,495013.78721597354
1002,753460.9330224743
1003,570521.5978307911
1004,1888041.962870609
1005,401300.1916286057
1006,99934.22060670535
1007,852522.2407983288
1008,575638.8535346838
1009,406300.7546341052
1010,374518.9924486466
1011,630245.2183199811
1012,671544.8951676368
1013,370857.1008067064
1014,534513.2092585918
1015,164876.32359261217
1016,269803.7870438211
1017,294790.4163061733
1018,477773.98187014385
1019,451250.482152998
1020,361679.3954641666
1021,181479.08289539284
1022,412460.3135349584
1023,978391.2408807464
1024,545470.4907889578
1025,521087.6740570607
1026,315028.64544750215
1027,353602.00596483826
1028,652522.6222853602
1029,283645.27003057615
1030,185005.76307310787
1031,673487.9240394754
1032,195221.5338735993
1033,359363.36412813177
1034,362226.6737678533
1035,836958.282020952
1036,125638.2283134691
1037,206488.40578535845
1038,397759.4644843864
1039,426467.4030483066
1040,297085.61328775075
1041,548198.3618111755
1042,354062.094971429
1043,591825.6080088129
1044,1001881.3775022947
1045,914427.4700904223
1046,515905.3909924407
1047,993974.3342660557
1048,658896.6576876378
1049,227131.099563446
1050,434278.8911561343
1051,713835.7578544349
1052,909876.6918616383
1053,906108.5820503554
1054,623902.336638095
1055,502641.0962087672
1056,288762.6173181183
1057,717075.1711148225
1058,311756.302259746
1059,467635.8346888566
1060,690414.7283680242
1061,761095.5983193255
1062,371312.4124759472
1063,531917.8911830467
1064,1300067.2515287744
1065,536665.9205202995
1066,359955.7153046337
1067,586093.863796526
1068,779170.8866128158
1069,76399.92823578557
1070,341845.4256247155
1071,358806.10451596306
1072,533046.2743547957
1073,553343.143860817
1074,431269.36752190127
1075,66636.5901989151
1076,395837.28155009786
1077,187263.12890204502
1078,438739.94132263056
1079,749960.2403540583
1080,1412004.2898146044
1081,537199.2272003113
1082,274201.5832826815
1083,448591.07442702045
1084,426375.28623055073
1085,786284.3421713833
1086,207260.79790076194
1087,708439.5110326107
1088,461813.4640374253
1089,775046.7234939507
1090,676907.6933669891
1091,970137.7166852178
1092,1023096.4880185877
1093,432155.9857241439
1094,154851.40184467862
1095,93128.72576537408
1096,10689.331730172154
1097,848881.2420748355
1098,1383499.9067698093
1099,373494.6014479323
1100,335280.23180350603
1101,369845.6821495163
1102,608079.6029838092
1103,506728.0755699457
1104,296161.65688992996
1105,444855.2236038489
1106,911899.5973751377
1107,511077.31637906865
1108,611297.5199175554
1109,378473.1356237278
1110,490390.82376724
1111,369974.8235909279
1112,275214.56870264054
1113,534535.7105411374
1114,528617.4671968778
1115,849396.7378483175
1116,333454.80829814967
1117,630232.1085913957
1118,318996.6443575856
1119,809673.7933548507
1120,753232.5160427958
1121,292520.72566424415
1122,560822.2128935076
1123,507281.44410006574
1124,875064.9085965895
1125,553903.2280274119
1126,730769.8319118522
1127,161865.72918358684
1128,475095.6448804675
1129,535264.3726435582
1130,20586.530181146984
1131,376156.4907132541
1132,726228.7009183685
1133,579110.9533988561
1134,577568.2748064279
1135,354391.8527887525
1136,368394.07590249716
1137,1029448.8489968403
1138,755504.0015873321
1139,512718.61461056065
1140,819976.2866064361
1141,140156.7807137093
1142,440998.7196223334
1143,374760.1258160209
1144,901951.4452292279
1145,666080.897877753
1146,691834.5337779255
1147,347539.0924663983
1148,542816.6217648063
1149,634840.9975378145
1150,347016.8051898674
1151,1005666.9837562308
1152,522964.634698153
1153,370003.4968423882
1154,480538.1039660401
1155,739629.0275705059
1156,2129523.406792445
1157,1109296.8482382507
1158,486987.38698304206
1159,393765.60002992104
1160,188225.6082963418
1161,612851.3675736341
1162,526409.2264791509
1163,750358.5885184222
1164,241499.3745018266
1165,835770.7581558006
1166,281291.1021269853
1167,224938.70586993563
1168,435064.8830421781
1169,852398.850152628
1170,113529.30295898102
1171,814546.2317613831
1172,605202.2480471804
1173,352657.93645790697
1174,62402.48811298504
1175,539474.632317781
1176,2470.689643332851
1177,371026.17945953144
1178,338372.7881406101
1179,2196625.818970622
1180,433896.2924448657
1181,179807.4011387659
1182,528051.047723622
1183,389594.1416571622
1184,422062.9417597021
1185,279704.9872205057
1186,364061.7232129411
1187,856081.7784521987
1188,838799.718260403
1189,312513.29077354766
1190,1077592.9517182428
1191,208642.23740680917
1192,111254.46654888644
1193,208609.03958529828
1194,199747.94589881698
1195,1231570.219479748
1196,710383.7888870768
1197,357407.1545519816
1198,308544.03620347136
1199,638230.249710717
1200,359446.17370984756
1201,1146889.2933818125
1202,765761.4193266131
1203,268185.7744664528
1204,693606.8927400925
1205,859843.7839152913
1206,625758.6379603632
1207,433178.7764754619
1208,588610.8502801937
1209,666745.1989289235
1210,464044.4387742771
1211,254018.99096804642
1212,702720.8722565861
1213,120125.69729204488
1214,314961.22482592106
1215,173623.12332100025
1216,99540.1683412799
1217,983050.1839971794
1218,659980.4608272407
1219,289551.881197545
1220,282914.71005771036
1221,286743.50180359674
1222,586443.3973731918
1223,523645.42639830074
1224,562285.5620257303
1225,714063.3490073022
1226,759617.6134440146
1227,644918.4437279382
1228,243728.28632328473
1229,437217.4041366663
1230,635325.6448232414
1231,528482.4110464095
1232,499396.6599251809
1233,410661.48876215256
1234,970232.1036972462
1235,695001.4560546163
1236,330054.90153008467
1237,727258.5358795807
1238,542466.5607432848
1239,274408.6237526571
1240,744165.7736251458
1241,986561.7854460442
1242,427450.95443518355
1243,673260.4320675947
1244,294657.9992510099
1245,521703.75709446415
1246,1140648.5732094685
1247,381675.7402090068
1248,1246366.2679770065
1249,368374.5613520455
1250,464805.3177183417
1251,595237.112695424
1252,672194.0590063937
1253,916071.9772645216
1254,232018.51994560583
1255,666103.4013299997
1256,404545.52843807417
1257,419131.2753599316
1258,240768.30017336173
1259,215894.72440776753
1260,173673.80071793415
1261,570865.7346875567
1262,499193.10953634745
1263,1590653.9438418357
1264,0.0
1265,399011.38103543513
1266,251839.19385404314
1267,815845.8048379347
1268,542208.4577794472
1269,983562.024540191
1270,424333.6042846822
1271,667226.1209614679
1272,699132.352436256
1273,573451.8404713114
1274,481391.7471092125
1275,818996.0221288624
1276,489399.9793858477
1277,95127.20189146657
1278,410374.1434027626
1279,744903.1676075694
1280,433072.1340283078
1281,1511375.2997473818
1282,788709.4370070009
1283,523363.678627536
1284,619364.783464558
1285,717502.1074715143
1286,741352.8563591756
1287,1282621.7098457324
1288,322899.85153482406
1289,380839.1935346865
1290,172335.5264256947
1291,1031110.6294634063
1292,630800.3675008332
1293,398211.16083951935
1294,788496.371331223
1295,672676.7947348625
1296,243414.65405651974
1297,427454.29348562995
1298,471637.0111225979
1299,1352863.914778497
1300,434157.30458983575
1301,163227.39910926792
1302,606631.1766311327
1303,144179.0824588592
1304,462589.31934396643
1305,634442.6093962668
1306,552377.5523018601
1307,560222.1998043343
1308,284742.6907128732
1309,403190.5316060177
1310,615618.9844459938
1311,558339.2649132963
1312,206895.23405364907
1313,234054.75568709837
1314,489838.4758772883
1315,310129.7204157178
1316,355891.3970489884
1317,1020882.9490436763
1318,503548.8885301623
1319,1207973.3220581578
1320,244992.59339152888
1321,539881.2574068302
1322,644041.8906619311
1323,143447.71483388223
1324,917473.8707138055
1325,390654.24243149196
1326,262458.7408859286
1327,652236.7676442036
1328,524012.9923005641
1329,418228.35988438927
1330,184375.4165108708
1331,339590.70467865944
1332,504445.72034155857
1333,417381.92979656556
1334,144225.86605742335
1335,141405.00266581314
1336,545703.8979961755
1337,548478.7387089423
1338,751912.1856688831
1339,345781.02324073843
1340,165920.15497657476
1341,425881.59856770677
1342,558483.6132062463
1343,460122.4589530062
1344,597563.6285176188
1345,715709.1291646399
1346,322589.0213409754
1347,474721.9228279594
1348,919275.7807930036
1349,593468.2978863005
1350,326897.485113543
1351,489165.2762057601
1352,645018.5470303147
1353,423183.35352968355
1354,769502.2566062622
1355,509375.53615426784
1356,543194.3902248299
1357,965393.3438954477
1358,606134.1513917231
1359,662927.8747725306
1360,329733.33766770933
1361,521209.14374007686
1362,838162.5832977791
1363,594651.3296274303
1364,454350.95802938147
1365,230652.9502839839
1366,814169.3766203121
